;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
UF;Rodovia;km inicial;km final;Extensão (km);Data;Latitude;Longitude;ICMNP
AM;BR-230;602,000;603,000;1,000;03/03/2023;-7,48756043;-62,9640625;87,500
AM;BR-230;603,000;604,000;1,000;03/03/2023;-7,48756043;-62,9640625;91,250
AM;BR-230;604,000;605,000;1,000;03/03/2023;-7,48827821;-62,9838533;91,250
AM;BR-230;605,000;606,000;1,000;03/03/2023;-7,48786616;-62,9897786;97,500
AM;BR-230;606,000;607,000;1,000;03/03/2023;-7,48786616;-62,9897786;95,000
AM;BR-230;607,000;608,000;1,000;03/03/2023;-7,48786616;-62,9897786;91,250
AM;BR-230;608,000;609,000;1,000;03/03/2023;-7,48786616;-62,9897786;63,750
AM;BR-319;631,000;630,000;1,000;13/03/2023;-7,44530505;-63,2260544;48,750
AM;BR-319;630,000;629,000;1,000;13/03/2023;-7,3606763;-63,1945771;47,500
AM;BR-319;629,000;628,000;1,000;13/03/2023;-7,3606763;-63,1945771;41,250
AM;BR-319;628,000;627,000;1,000;13/03/2023;-7,3606763;-63,1945771;47,500
AM;BR-319;627,000;626,000;1,000;13/03/2023;-7,3606763;-63,1945771;41,250
AM;BR-319;626,000;625,000;1,000;13/03/2023;-7,3606763;-63,1945771;48,750
AM;BR-319;625,000;624,000;1,000;13/03/2023;-7,31500295;-63,1772158;55,000
AM;BR-319;624,000;623,000;1,000;13/03/2023;-7,31500295;-63,1772158;41,250
AM;BR-319;623,000;622,000;1,000;13/03/2023;-7,31500295;-63,1772158;55,000
AM;BR-319;622,000;621,000;1,000;13/03/2023;-7,28305476;-63,1652092;41,250
AM;BR-319;621,000;620,000;1,000;13/03/2023;-7,28305476;-63,1652092;47,500
AM;BR-319;620,000;619,000;1,000;13/03/2023;-7,28305476;-63,1652092;50,000
AM;BR-319;619,000;618,000;1,000;13/03/2023;-7,28305476;-63,1652092;41,250
AM;BR-319;618,000;617,000;1,000;13/03/2023;-7,28305476;-63,1652092;41,250
AM;BR-319;617,000;616,000;1,000;13/03/2023;-7,28305476;-63,1652092;41,250
AM;BR-319;616,000;615,000;1,000;13/03/2023;-7,28305476;-63,1652092;47,500
AM;BR-319;615,000;614,000;1,000;13/03/2023;-7,28305476;-63,1652092;70,000
AM;BR-319;614,000;613,000;1,000;13/03/2023;-7,28305476;-63,1652092;72,500
AM;BR-319;613,000;612,000;1,000;13/03/2023;-7,28305476;-63,1652092;78,750
AM;BR-319;612,000;611,000;1,000;13/03/2023;-7,28305476;-63,1652092;80,000
AM;BR-319;611,000;610,000;1,000;13/03/2023;-7,19880743;-63,1333852;76,250
AM;BR-319;610,000;609,000;1,000;13/03/2023;-7,19880743;-63,1333852;72,500
AM;BR-319;609,000;608,000;1,000;13/03/2023;-7,19880743;-63,1333852;72,500
AM;BR-319;608,000;607,000;1,000;13/03/2023;-7,19880743;-63,1333852;62,500
AM;BR-319;607,000;606,000;1,000;13/03/2023;-7,19880743;-63,1333852;70,000
AM;BR-319;606,000;605,000;1,000;13/03/2023;-7,19880743;-63,1333852;70,000
